task_id,original_question,source_dataset,correct_answer,correct_path_cypher,malicious_answer,malicious_path_cypher,annotator,status
webqsp_WebQTrn-3343,what cities are included in maricopa county,webqsp,"A and F Trailer Court (m.0488783) | A and F Trailer Park (m.048878m) | A-1 Trailer Park (m.0488794) | Admiral Trailer Park (m.048879n) | Adobe Mountain Trailer Park (m.04887b4) | Agua Caliente, Arizona (m.048817f) | Agua Fria (m.0488r7y) | Aguila (m.0dk8ky) | Aire Libre Mobile Home Park (m.04887c4) | Alhambra (m.04139y7) | Allah (m.04881by) | Allenville (m.0488rn8) | Alma Gardens (m.04887cn) | Alta Mira (m.04887d9) | Ambassador Downs Mobile Home Park (m.04887dt) | Amberwood (m.04887fd) | Amberwood II (m.04887fx) | Amberwood North (m.04887gd) | Ambrosia Mill (m.0488j94) | Andalusia (m.04887gx) | Anthem (m.04vsr9) | Apache Acres Trailer Park (m.0488n6g) | Apache Junction (m.0qpgy) | Apache Wells (m.0488n6z) | Apache West Mobile Village (m.04887hd) | Apollo Mobile Home Park (m.04887hx) | Aristocrat Trailer Park (m.04887jd) | Arizona Acres Mobile Home Resort (m.0488n7m) | Arlington (m.0dk8np) | Arrowhead Ranch (m.04887jx) | Autumn Ridge (m.04887kd) | Avondale (m.0qph9) | Basking Ridge (m.04887ky) | Beardsley (m.0487_sh) | Belaire Manor (m.04887lg) | Bethany Grand Mobile Home Park (m.04887l_) | Bethany Villa Adult Mobile Home Park (m.04887mh) | Beverly Trailer Park (m.04887m_) | Big Horn (m.04881nh) | Big Palm Trailer Park (m.04887np) | Big Pine Mobile Home Park (m.04887pg) | Biltmore Gates (m.04887p_) | Blue Bell Mobile Home Park (m.04887qh) | Bona Venture Mobile Home Park (m.04887r1) | Bonds Trailer Park (m.04887rk) | Bosque (m.04881w1) | Braemar VII (m.04887s1) | Brandywine (m.04887sk) | Breckenridge Manor (m.04887t1) | Brentwood Mobile Manor (m.04887tk) | Bridgeport (m.04887v1) | Brighton Place (m.04887vk) | Bristol Square (m.04887w1) | Broadway Trailer Court (m.04887wk) | Bronze Boot (m.04887xb) | Buckeye (m.0qphp) | Buckhorn (m.0488jnc) | Buenavante (m.04887xv) | Bumstead, Arizona (m.048810f) | Burgundy Hill (m.04887yb) | Byrds Mobile Park (m.04887yv) | Cactus (m.0488124) | Cactus Gale V (m.04887zb) | Cactus Villa (m.04887zv) | Cambridge Heights (m.04887_b) | Camel (m.04887_x) | Camelback East (m.02qm9cc) | Camelback Estates IV (m.048880d) | Camelback Trailer Ranch (m.048880x) | Camelot Luxury Homes (m.048881d) | Camp Creek (m.0488jr7) | Canyon Run (m.048881y) | Canyon View (m.048882g) | Canyon Village (m.048882z) | Capri Village (m.048883q) | Carefree (m.01z4l79) | Carefree Foothills (m.04880wc) | Cartwright (m.0488c0b) | Casa Linda (m.0488849) | Casa Rica (m.048884t) | Casa de Francisco Mobile Home Park (m.0488859) | Casa del Sol Resorts (m.0488861) | Casa del Sol Resorts Number One (m.048886k) | Casas del Campo Mobile Home Park (m.0488871) | Cashion (m.0dk8pq) | Cave Creek (m.0qpjf) | Cedar Ridge (m.048887k) | Central City (m.04139_9) | Central Ridge (m.0488881) | Centura West (m.048888k) | Chador Mobile Home Park (m.0488891) | Chandler (m.0qpjt) | Chandler Heights, Arizona (m.0488jy0) | Chaparral (m.048889n) | Cherokee Mobile Village (m.0488n8j) | Cheyenne Village (m.04888b5) | Chimney Hill (m.04888bp) | Chiulikam (m.04882bw) | Chris-Town Travel Trailer and Mobile Home Park (m.04888c5) | Cimarron (m.04888cz) | Cinco Soles (m.04888dl) | Circle City (m.0dk8r2) | Citrus Gardens (m.0488n90) | Citrus Grove Trailer Court (m.04888f2) | Citrus Grove Trailer Park (m.04888fl) | Citrus Hills (m.04888g2) | Citrus Park (m.0488kv1) | Claremont Place (m.04888gn) | Clearview Hills (m.04888h4) | Cloverleaf (m.04888hn) | Co-op Village (m.0488l20) | Cobblestone Square (m.04888jh) | College Park (m.04888k0) | Colonial Coronita (m.04888kj) | Colony South (m.04888l0) | Conger (m.04882hp) | Contempo Tempe (m.04888lj) | Continental Tempe (m.04888m0) | Continental Village (m.04888n0) | Copper Kettle Trailer Villa (m.04888nj) | Coral Sands Mobile Estates (m.0488n9j) | Corona Village (m.04888p0) | Cotton Center (m.04882l_) | Cottonwood Ranch (m.04888pj) | Country Club Trailer Grove (m.04888q3) | Country Club Village Mobile Home Park (m.04888qm) | Country Cousins Mobile Mecca (m.04888rg) | Country Greens at Villa de Paz (m.04888r_) | Country Hills Mobile Estates (m.04888sh) | Country Horizons (m.04888t5) | Country Meadows (m.04888tp) | Country Ridge (m.04888v5) | Country Trace (m.04888vp) | Country Villa (m.04888w6) | Countryside Mobile Home Park (m.04888x2) | Crag (m.04882pk) | Crestview (m.04888xn) | Currys Corner (m.0488n3t) | Cypress Estates (m.04888y4) | DC Ranch (m.04880yw) | DeLuxe Trailer Court (m.04888z5) | Deer Creek (m.04888_6) | Deer Valley (m.04888_w) | Deer Valley, Phoenix, Arizona (m.05n_79h) | Desert Bell Estates II (m.048890c) | Desert Gem Mobile Home Park (m.048890w) | Desert Highlands (m.04880zc) | Desert Pines (m.048891c) | Desert Sage Mobile Manor (m.0488926) | Desert Valley Estates (m.048892q) | Desert View, Phoenix, Arizona (m.05p29l7) | Desert Villas (m.0488937) | Desert Vista Estates III (m.0488nb6) | Desert Wind (m.04880vw) | Desert Wind II (m.048893x) | Dixie (m.04882tl) | Dixileta Verde (m.04880xw) | Dobson Shores (m.048894y) | Dollbeer Mobile Home Ranch (m.0488nbq) | Doubletree Canyon (m.048895f) | Dove Valley Ranch (m.04880tw) | Dreamland Villa (m.0488nc6) | Dunhill Meadows (m.048896d) | Dunhill Place (m.0488970) | Dusk File (m.048897j) | East Mesa (m.0488ncq) | Eighteen Bells Mobile Home Park (m.0488980) | El Dorado Mobile Home Resort (m.048898j) | El Mar Trailer Court (m.0488990) | El Mirage (m.0qpk6) | El Paseo (m.04889b0) | El San Juan Trailer Park (m.04889bj) | El Sereno-La Rosa Trailer Inn (m.04889c0) | Elmwood Trailer Park (m.04889cj) | Encanto (m.02876z7) | Ensenada del Oro (m.04889d0) | Esplanada (m.04889dj) | Estados de La Mancha II (m.04889fj) | Estate Monterra (m.04889g0) | Estates La Colina (m.04889gq) | Estrella (m.04882zp) | Estrella Camp (m.04882_5) | Estrella Estates Family Park (m.04889h6) | Estrella, Phoenix, Arizona (m.05pcp7b) | Evergreen Villa Mobile Home Park (m.04889hw) | Fairwood VIII (m.04889jc) | Falfa (m.04882_p) | Fennemore (m.0488305) | Fiesta Park (m.0488nd6) | Firebrand Ranch (m.04889kc) | Flamingo Mobile Home Resort (m.04889kw) | Forepaugh (m.048832p) | Fort McDowell, Arizona (m.0ch20dp) | Fountain East (m.0488ndq) | Fountain Hills (m.01z50zj) | Fountain of the Sun (m.0488nf6) | Fowler (m.0488r2h) | Fox Glen (m.04889lc) | Freeman (m.0488355) | Fuller Ranch (m.04889lx) | Gainey Ranch (m.04889md) | Germann (m.0488365) | Gila Bend (m.0qpkz) | Gila Crossing, Arizona (m.0488r6b) | Gilbert (m.0qpl9) | Gillespie (m.048837r) | Gladden (m.048838r) | Glen Canyon Trailer Park (m.04889my) | Glendale (m.0qplq) | Glenview Estates (m.04889ng) | Goldbadge (m.0488397) | Golden West Estates (m.04889nz) | Goodyear (m.01z54vh) | Grandview Mobile Home Park (m.04889pt) | Granite Reef Estates (m.0488kr0) | Green Acres Trailer Court (m.04889q9) | Green Tree Mobile Home Park (m.04889qt) | Green Valley Trailer Park (m.04889r9) | Greenbriar (m.04889rt) | Greenbrier East (m.04889s9) | Greenfield Estates (m.0488nfq) | Greenfield Park (m.0488ng6) | Greenhaven Mobile Park (m.04889t9) | Greentrails (m.04889tt) | Greenway Park V (m.04889v9) | Guadalupe (m.0qpmk) | Hacienda Solano Park (m.04889vt) | Hacienda de Valencia (m.0488ngw) | Haciendas del Lago (m.04889wb) | Hamilton Corner (m.04883jr) | Happy Valley Ranch (m.04889wv) | Harmony Villa (m.0488kwx) | Harqua (m.04889xc) | Hassayampa, Arizona (m.04883ls) | Heatherbrook (m.04889xy) | Helena (m.04883p8) | Heritage Court (m.04889yf) | Heritage Highlands (m.04889y_) | Heritage North Ranch (m.04889zh) | Heritage Terrace (m.04889_0) | Hi View Mobile Home Park (m.04889_j) | Hidden Acres Mobile Home Park (m.0488b00) | Highland Terrace Mobile Home Park (m.0488b0k) | Hightown (m.0488rj6) | Higley (m.0fyw2g) | Hohokam Village (m.0488b11) | Hoka Tiki Mobile Village (m.0488b1k) | Holiday Spa Mobile Home Park (m.0488b21) | Holiday Village Mobile Home Park (m.0488b2k) | Homestead (m.0488b31) | Horse Mesa (m.0488k_g) | Horseshoe Mobile Home Park (m.0488b3k) | Hyde Park (m.0488b42) | Indian Springs (m.0488b4m) | Ironwood Terrace (m.0488b58) | J and M Trailer Park (m.0488b5s) | Kaka (m.0488rsx) | Karmella Mobile Home Park (m.0488b68) | Keats Crossing (m.0488b6t) | Kensington (m.0488b7b) | Kingsgate (m.0488b7w) | Knoell East (m.0488b8c) | Knoell Mesa (m.0488b8w) | Komatke (m.02vmn86) | Kon Tiki Mobile Home Park (m.0488b9c) | Kyrene (m.0488rxv) | La Casa Trail Mobile Villa (m.0488nhc) | La Fontana Heights (m.0488b9w) | La Montana del Sur (m.0488bbd) | La Terraza (m.0488bbx) | LaLoma Ranch (m.0488ry_) | Lake Biltmore Estates (m.0488bcd) | Las Alegres (m.0488nhw) | Las Villas (m.0488bd5) | Laveen (m.092ry8) | Lazona Trailer Court (m.0488bdp) | Lazy D Trailer Ranch (m.0488bf5) | Lazy Daze Mobile Home Park (m.0488bfp) | Lazy J Trailer Lodge (m.0488bg5) | Legante Paseo (m.0488bgp) | Legend Estates (m.0488bh5) | Lehi, Mesa (m.0488rzk) | Leisure Time Mobile Park (m.0488bhp) | Leisure World, Arizona (m.0488qw4) | Lemontree (m.0488njc) | Lexington Place (m.0488bj5) | Liberty (m.02pmjyr) | Liberty Village (m.0488bjp) | Links Point (m.0488bk5) | Litchfield (m.048846y) | Litchfield Junction (m.048847f) | Litchfield Park (m.01z5b2l) | Lizard (m.048848f) | Lone Butte Ranch (m.0488s0b) | Lone Mountain Ranch (m.04880vc) | Longhaven West (m.0488bkp) | Longhorn Ranch II (m.0488bl5) | Lookout Mountain (m.0488blp) | Los Maderas (m.0488bm5) | Los Tesoros (m.0488bmp) | Maricopa Village (m.0488s45) | Marinette, Arizona (m.0bmffll) | Marlborough Meadows (m.0488bn5) | Marlborough Mesa (m.0488bnp) | Marlborough Park (m.0488qgc) | Maryland West Mobile Home Park (m.0488bp5) | Maryvale Terrace (m.0488bpp) | Maryvale Village (m.05q4128) | Matthie (m.04884ff) | Mayflower Terrace (m.0488bq5) | McClintock Manor (m.0488bqp) | McCormick Ranch (m.098t2h) | McDowell Mountain Ranch (m.04880yc) | McMicken (m.04884gy) | McQueen (m.04884hf) | Meadowvale (m.0488brp) | Mesa (m.0qpn9) | Mesa Grande Trailer Ranch (m.0488bs5) | Midges Court (m.0488bss) | Midway (m.04884kf) | Minnesota Court (m.0488bt8) | Mirador (m.0488bts) | Mission Monterey (m.0488bv8) | Mission Valley (m.0488qwv) | Mobile (m.083zy8) | Moivayi (m.04884lp) | Montara (m.0488bvs) | Montclair Terrace (m.0488bw8) | Montecito Mobile Home Estates (m.0488bws) | Montezuma (m.04884m5) | Moon Valley Canyon (m.0488bx9) | Morado Encanto (m.0488bxt) | Morristown (m.02pmjk0) | Mountain View Meadows (m.0488by9) | Mountain View Mobile Home Park (m.0488byt) | Mountain Vista (m.0488bz9) | New Hope Trailer Park (m.0488nk9) | New Horizons (m.0488bzv) | Normal Junction (m.04884ww) | North Gateway, Phoenix, Arizona (m.05p9qsl) | North Mountain, Phoenix, Arizona (m.05nzw2h) | Nortons Corner (m.0488s9l) | Oakhurst (m.0488b_b) | Ocotillo (m.0488sbz) | Olive West (m.0488b_v) | Orangetree (m.0488c0v) | Orangetree Estates (m.0488c1b) | Orangewood Village Mobilehome Park (m.0488c20) | Overland Trail (m.0488c2k) | Pacific Mobile Manor (m.0488nkt) | Palm Lakes Village (m.0488c31) | Palm Shadows Mobile Home Park (m.0488c3k) | Palmaritas (m.0488c4h) | Palmas Royale (m.0488c4_) | Palmas del Sol (m.0488nl9) | Palms Trailer Park (m.0488c5j) | Palo Verde (m.02pmjr6) | Papago (m.0488530) | Papago Peaks Village (m.0488c6h) | Paradise City (m.0488c6_) | Paradise Grove Family Park (m.0488c7h) | Paradise Grove Trailer Park (m.0488c80) | Paradise Palms Trailer Resorts (m.0488c8l) | Paradise Valley (m.0qpp3) | Paradise Valley Miranda (m.0488c93) | Paradise Valley Oasis (m.0488c9q) | Paradise Valley, Phoenix, Arizona (m.05pb182) | Paradise Village North II (m.0488cb6) | Park Place Travel Resort (m.0488nlt) | Parkside (m.0488cbr) | Parkview Estates (m.0488cc8) | Parkview Mesa (m.0488ccs) | Parkview North (m.0488cdh) | Parkview Village Mobile Home and Recreational Vehicle Park (m.0488cfl) | Parkwood (m.0488cg2) | Parque Vista Estates (m.0488cgl) | Peacock Village (m.0488ch2) | Pensfield Place (m.0488chl) | Peoria (m.0qpph) | Pepper Ridge (m.0488cj6) | Pepper Tree Mobile Home Park (m.0488cjq) | Pepperwood (m.0488ck6) | Perryville (m.0488sj1) | Peterson (m.048855j) | Phoenix (m.0d35y) | Piedra (m.048857g) | Pinnacle Paradise (m.0488cks) | Pinnacle Peak Estates I (m.0488cl8) | Pinnacle Peak Estates III (m.0488cls) | Pinnacle Peak Heights (m.0488nm9) | Pinnacle Peak Heights IV (m.0488nmt) | Pinnacle Peak Shadows (m.0488cm8) | Pinnacle Peak Village (m.0488cmw) | Pioneer Estates (m.0488cnc) | Pioneer Village II (m.0488cnw) | Point of Rocks (m.04885c4) | Pony Acres Mobile Home Park (m.0488cpd) | Pozo (m.0488srv) | Prado del Sol (m.0488cpx) | Preston Hills (m.0488cql) | Pueblo Sereno Mobile Home Park (m.0488cr3) | Purple Sage Mobile Home Park (m.0488crm) | Quail Country Place (m.0488cs3) | Quail Lane (m.0488csm) | Quail Place (m.0488ct3) | Quail Valley (m.0488ctn) | Queen Creek (m.01z7g9n) | Raintree (m.0488cvn) | Raintree Luxury Homes (m.0488cw4) | Rambling Rons Mobile Home Park (m.0488cwp) | Rancho Encanto (m.0488cx5) | Rancho Hermoso (m.0488cxp) | Rancho Mobile Estates (m.0488cy5) | Rancho Rio Vista Mobile Home Park (m.0488cyp) | Rancho San Carlos (m.0488cz6) | Rancho Santa Fe (m.0488czr) | Rancho de Arboleda (m.0488c_8) | Rancho de Chandler (m.0488c_s) | Reata Pass (m.0488m4v) | Redwood Gardens Mobile Home Park (m.0488d08) | Renaissance (m.0488d0s) | Reynolds Trailer Court (m.0488d18) | Ridgegate (m.0488d1s) | Rio Vista (m.0413b2r) | Road Junction Windmill (m.0488m6c) | Roadrunner Mobile Home Park (m.0488d2v) | Rocky Point (m.04885nh) | Roles Inn of America (m.0488d3b) | Rollin W Mobile Home Ranch (m.0488d3v) | Rose Garden Place (m.0488d4b) | Rose Garden Place III (m.0488d51) | Royal Estates West (m.0488d5k) | Royal Palm Travel Trailer and Mobile Home Park (m.0488d61) | Royal Palm Village (m.0488nnr) | Saddle (m.04885r1) | Saddlehorn Ranch (m.0488d6k) | Sagewood (m.0488d71) | Saint Johns Mission (m.0488d7k) | Salt River (m.0488q_8) | San Carlos (m.0488d81) | San Gabriel (m.0488d8k) | San Lucy Village (m.0487_g2) | San Miguel (m.0488d91) | San Tan Mobile Village (m.0488d9m) | Sandalwood (m.0488db3) | Sanokai Village (m.0488dbm) | Santa Maria (m.0487_lb) | Santiago (m.0488dcd) | Santo Tomas (m.0488dcx) | Scottsdale (m.0qpqn) | Scottsdale Ranch (m.0488ddg) | Scottsdale Trailer Corral (m.0488ddz) | Sentinel (m.0487_mr) | Serape (m.04885z5) | Shadow Canyon (m.0488dfg) | Shadow Hills (m.0488dfz) | Shadow Mountain (m.0488dgh) | Shadow Mountain Village Scottsdale (m.0488dg_) | Shadow Ridge II (m.0488dhh) | Shady Ranch Trailer Lodge (m.0488djh) | Shamrock Mobile Home Park (m.0488dj_) | Shawmut (m.04885zp) | Sheffield Place (m.0488dkh) | Shiloh Canyon (m.0488dk_) | Silver Spur Ranch (m.0488np7) | Silver Spur Village (m.0488npr) | Silvergate II (m.0488dlv) | Silvergate Trails (m.0488dmc) | Sincuidados (m.04880xc) | Singing Spur Mobile Park (m.0488dmw) | Skyline Heights (m.0488dng) | Sleepy Hollow Trailer Village (m.0488dnz) | Smurr (m.0488635) | Sonora Town (m.0487_th) | South Mountain, Phoenix, Arizona (m.05p816c) | Southern Acres Mobile Home Park (m.0488dpn) | Southern Palms Trailer Park (m.0488dq4) | Squaw Peak Terrace (m.0488dqn) | Stagecoach Trailer Park (m.0488dr4) | Stanwix (m.048866p) | Starlite Trailer Park (m.0488drv) | Steeplechase (m.0488dsb) | Stewart Mountain Trailer Park (m.0488nqf) | Stonegate Crossing (m.0488dsv) | Stony Mountain Villas (m.0488dtp) | Summer Mesa (m.0488nqy) | Summer Place Trails (m.0488dv5) | Summer Place Village (m.0488dvp) | Summerplace Green (m.0488dw5) | Sun City Grand (m.051bms) | Sun Grove Mobile Home Park (m.0488dwq) | Sun Tech (m.0488dx7) | Sun Valley Mobile Home Park (m.0488dxv) | Sunburst Homes (m.0488dyq) | Suncrest Villas East (m.0488dzn) | Suncrest Villas Mesa (m.0488d_h) | Suncrest Villas West (m.0488d__) | Sundad (m.0487_y7) | Sunflower, Arizona (m.0488mmw) | Sunny Acres Trailer Village (m.0488nrf) | Sunny Slope Mobile Home Park (m.0488f1m) | Sunnyslope, Arizona (m.0487_yw) | Sunray Manor (m.0488f23) | Sunridge IV (m.0488f2z) | Sunrise Terrace (m.0488f3g) | Sunrise Village Mobile Home Park (m.0488nry) | Sunscape Homes (m.0488f41) | Sunset Hills (m.0488f4k) | Sunset North (m.0488f51) | Sunset Trail Ranch (m.0488nsf) | Sunset Village (m.0488f5k) | Sunset Vista (m.0488f62) | Sunshine Acres (m.0488mnw) | Sunshine Valley Mobile Home Park (m.0488f6t) | Suntrails (m.0488f7b) | Suntree (m.0488f7v) | Sunview (m.0488f8b) | Superstition Country Subdivision (m.0488nsy) | Surprise (m.01z8362) | Sweetwater Garden (m.0488f8v) | Sweetwater Ranch (m.0488f9m) | Taliverde (m.0488fbk) | Tartron (m.04886ft) | Tempe (m.0qpsn) | Tempe Cascade (m.0488fc1) | Tempe Royal Palms (m.0488fck) | The Citadel (m.0488fd4) | The Covey (m.0488fdn) | The Haciendas (m.0488ff4) | The Home Place (m.0488ffq) | The Lakes (m.0488fgf) | The Landings (m.0488fgy) | The Pointe (m.0488fj8) | The Pointe at South Mountain (m.0488fjt) | The Preserve (m.0488fkb) | The Town Square (m.0488fkv) | The Trails III (m.0488fll) | The West Winds Trailer Court (m.0488fm2) | Theba, Arizona (m.0487__p) | Thomas Trailer Court (m.0488fn3) | Three Fountains (m.0488fnm) | Thunderbird Palms II (m.0488fp3) | Thunderbird Valley Number Two (m.0488fpm) | Tiburon (m.0488fq4) | Tiki Tai Village (m.0488fqn) | Tolleson (m.0qpt1) | Tonopah (m.04mkpz) | Tonto Hills Subdivision (m.0488qd1) | Tortilla Flat (m.054xqk) | Totopitk (m.04886nj) | Tovrea (m.04886p0) | Trail Inn Lodge (m.0488fr7) | Trail-R-Dale Mobile Home Park (m.0488frr) | Trailer Corral (m.0488fs7) | Tremaine (m.04886pj) | Triple T Mobilcity (m.0488fsr) | Troon Village (m.04880zw) | Trovia (m.04880ww) | Turf Mobile Manor (m.0488ft1) | Turf Trailer Lodge (m.0488fty) | Turtle Creek (m.0488fvk) | Twin Knolls (m.0488ntf) | Union Hills Manor (m.0488fw1) | University Mobile Home Park (m.0488fwk) | Val Vista Trailer Park (m.0488fx1) | Valencia (m.048805l) | Valley Mobile Homes Estate (m.0488fxp) | Valley View (m.0488fy5) | Velda Rose Estates (m.0488nty) | Velda Rose Gardens (m.0488nvf) | Venture Out (m.0488nvy) | Verde Real (m.0488fyp) | Villa Monte Vista (m.0488fz5) | Villa Novena (m.0488f_5) | Villa Vista (m.0488f_p) | Village Fairways (m.0488g05) | Village Park (m.0488g0p) | Village of Gila Springs (m.0488g15) | Village on the Lakes (m.0488g1p) | Villas Plaza (m.0488g2f) | Vista Alegre (m.0488g2y) | Vista del Cerro (m.0488g3f) | Wabash Trailer Court (m.0488g3y) | Waddell (m.028b5xq) | Wagon Wheel Mobile Ranch (m.0488g4f) | Warner Park (m.0488g4z) | Wayne (m.04886zg) | Webb (m.04886_4) | Weedville (m.04880bv) | Wellington Court (m.0488g5k) | West Chandler (m.0488704) | West End (m.048870n) | West Mesa Trailer Court (m.0488g61) | Westbriar (m.0488g6k) | Westbrook Village (m.0488g71) | Westcliff Park (m.0488g7k) | Western Acres Mobile Home Park (m.0488g81) | Western Palms Mobile Home Community (m.0488g8k) | Westerra (m.0488g91) | Westgreen Estates (m.0488g9k) | Westridge Park (m.0488gb1) | Westwind (m.0488gbl) | Wheel Inn Ranch (m.0488gc2) | White Tanks (m.04880d1) | Wickenburg (m.0qptf) | Wigwam Villa Mobile Home Park (m.0488gcl) | Wild Flower (m.0488gcx) | WillowBrook II (m.0488gdd) | Willows West (m.0488gdx) | Windemere (m.0488gfd) | Windmill (m.0488gfx) | Windsong (m.0488ggd) | Windsor Square (m.0488ggx) | Winnwood Homes (m.0488ghd) | Wintersburg (m.02q3dbc) | Wishing Well Trailer Park (m.0488ghx) | Wittmann (m.0c7btt) | Womack East (m.0488gjd) | Wonder Rift (m.0488gjx) | Woodbridge Crossing (m.0488gkd) | Woodcreek (m.0488gl2) | Woodglen (m.0488gll) | Woodland Heights (m.0488gm2) | Woodleaf (m.0488gml) | Woodleaf II (m.0488gn2) | Woodridge Lakes (m.0488gnl) | Woodridge VI (m.0488gp2) | Woodside (m.0488gpl) | Wranglers Roost (m.0488n27) | Young America Homes (m.0488gq2) | Youngtown (m.01z9g5l)",,,,,pending
webqsp_WebQTrn-2423,what god does taoism believe in,webqsp,Cai Shen (m.0j626gb) | Cao Guojiu (m.01g7kl) | Han Xiangzi (m.01gcpc) | He Xiangu (m.01g7jh) | Jade Emperor (m.01tbmq) | Lan Caihe (m.01g7m0) | Li Tieguai (m.01g7ln) | L¨¹ Dongbin (m.01g7rf) | Magu (m.02rj87h) | Queen Mother of the West (m.0258q8) | Three Pure Ones (m.025964) | Yuanshi Tianzun (m.09n_d1) | Zhang Guolao (m.01gcpr) | Zhongli Quan (m.01gcqh),,,,,pending
webqsp_WebQTrn-2078,when does the world cup occur,webqsp,Every 4 Years (m.02sjt6q),,,,,pending
webqsp_WebQTrn-3527,what language did ancient romans write in,webqsp,Greek Language (m.0349s) | Latin Language (m.04h9h),,,,,pending
webqsp_WebQTrn-2734,what language do argentina use,webqsp,Guaran¨ª language (m.02w_hsv) | Italian Language (m.02bjrlw) | Quechuan languages (m.03d9kg) | Spanish Language (m.06nm1) | Yiddish Language (m.0880p),,,,,pending
webqsp_WebQTrn-1920,where is chowchilla located,webqsp,California (m.01n7q) | Madera County (m.0l2gz) | United States of America (m.09c7w0),,,,,pending
webqsp_WebQTrn-1238,what are west african countries,webqsp,Benin (m.0164v) | Biafra (m.0c3fp) | Burkina Faso (m.01699) | Dahomey (m.02fdq) | Gambia (m.0hdx8) | Ghana (m.035dk) | Guinea (m.03676) | Guinea-Bissau (m.036b_) | Ivory Coast (m.0fv4v) | Liberia (m.04hzj) | Mali (m.04v09) | Mauritania (m.04vjh) | Nigeria (m.05cgv) | People's Republic of Benin (m.0fsfyj) | Senegal (m.06srk) | Sierra Leone (m.06s_2) | Togo (m.07f5x),,,,,pending
webqsp_WebQTrn-422,what type of art is henri matisse famous for,webqsp,Fauvism (m.04lx1) | Impressionism (m.03xj1) | Modern art (m.015r61) | Modernism (m.04y41) | Neo-impressionism (m.049xrv),,,,,pending
webqsp_WebQTrn-667,what jobs did harriet tubman have,webqsp,Activist (m.0j_7vl6) | Writer (m.0cbd2),,,,,pending
webqsp_WebQTrn-1366,who did kat graham play in parent trap,webqsp,Jackie (m.0gft0zl),,,,,pending
webqsp_WebQTrn-1706,who controls panama,webqsp,Juan Carlos Varela (m.06zmv9x),,,,,pending
webqsp_WebQTrn-3550,what region is thailand located in,webqsp,Southeast Asia (m.073q1),,,,,pending
webqsp_WebQTrn-1997,where did the welsh language originate from,webqsp,Brythonic Group (m.05tjlvr),,,,,pending
webqsp_WebQTrn-1234,which ocean does the murray river flow into,webqsp,Southern Ocean (m.06nqw),,,,,pending
webqsp_WebQTrn-668,where does unesco operate,webqsp,Paris (m.05qtj),,,,,pending
webqsp_WebQTrn-2877,what war did george washington help win,webqsp,American Revolutionary War (m.0jnh) | Battle of Brandywine (m.014pd3) | Battle of Fort Duquesne (m.06kd6y) | Battle of Fort Necessity (m.05f78h) | Battle of Fort Washington (m.0b364c) | Battle of Germantown (m.020_gf) | Battle of Harlem Heights (m.02fnwp) | Battle of Jumonville Glen (m.066xwk) | Battle of Long Island (m.01g09p) | Battle of Monmouth (m.01k0s4) | Battle of Pell's Point (m.04m2k9) | Battle of Princeton (m.01g0dx) | Battle of Trenton (m.01hgpt) | Battle of White Marsh (m.0h42fq) | Battle of White Plains (m.0247w9) | Battle of the Assunpink Creek (m.07h0q2) | Battle of the Clouds (m.02pjz77) | Battle of the Monongahela (m.05b6mx0) | Boston campaign (m.062pq1) | Braddock Expedition (m.01gphc) | Fortification of Dorchester Heights (m.08knpp) | French and Indian War (m.09r3f) | Landing at Kip's Bay (m.02g1n3) | New York and New Jersey campaign (m.02fmsl) | Philadelphia campaign (m.0bxl0n) | Quasi-War (m.06bjm) | Siege of Boston (m.01jnys) | Siege of Yorktown (m.014s1b) | Treaty of Alliance (m.01bh42) | Yorktown campaign (m.0drwsm9),,,,,pending
webqsp_WebQTrn-2621,who is angelina jolie 's husband,webqsp,Brad Pitt (m.0c6qh),,,,,pending
webqsp_WebQTrn-1298,what district does john cornyn represent,webqsp,Texas (m.07b_l),,,,,pending
webqsp_WebQTrn-2495,who 's the oakland raiders head coach,webqsp,Tony Sparano (m.03h4k5d),,,,,pending
webqsp_WebQTrn-2997,what college did edgar allan poe go to,webqsp,United States Military Academy (m.07x4c) | University of Virginia (m.0g8rj),,,,,pending
webqsp_WebQTrn-2782,what position does mitt romney hold,webqsp,Governor of Massachusetts (m.01lk31),,,,,pending
webqsp_WebQTrn-2527,what is julia gillard party,webqsp,Australian Labor Party (m.0q96) | Queensland Labor Party (m.02w5p3q),,,,,pending
webqsp_WebQTrn-864,who does messi play with,webqsp,FC Barcelona (m.0hvgt),,,,,pending
webqsp_WebQTrn-296,where was the ancient region of mesopotamia,webqsp,Middle East (m.04wsz),,,,,pending
webqsp_WebQTrn-2946,who did tyson chandler play for,webqsp,Dallas Mavericks (m.0jmcv) | New York Knicks (m.0jm3v),,,,,pending
webqsp_WebQTrn-2863,what type of government does the bahamas have,webqsp,Constitutional monarchy (m.01q20) | Parliamentary system (m.018wl5) | Unitary state (m.01fpfn),,,,,pending
webqsp_WebQTrn-1819,what type of aircraft does virgin america use,webqsp,Airbus A319 (g.120vt1f2) | Airbus A320 (m.09xjfpp),,,,,pending
webqsp_WebQTrn-3334,who voices ray in archer,webqsp,Adam Reed (m.026558q),,,,,pending
webqsp_WebQTrn-1894,where is shoreview mn,webqsp,Minnesota (m.04ykg) | Mounds View Public Schools (m.0csfd7) | Ramsey County (m.0nh57) | United States of America (m.09c7w0),,,,,pending
